name,Elec link,EastWest,IFA,IFA2,Moyle,BritNed,Nemo,NSL,Viking Link
08/11/2023 17:00,0.88,0,0.622,0.474,0,0.606,0.66,0.997142857,0
08/11/2023 17:30,0.89,0,0.64,0.5,0,0.648,0.67,0.997142857,0
08/11/2023 18:00,0.966,0,0.73,0.89,0,0.996,0.966,0.997142857,0
08/11/2023 18:30,0.966,0,0.735,0.912,0,1,0.97,0.997142857,0
08/11/2023 19:00,0.856,0,0.752,0.988,0,1,1,0.997142857,0
08/11/2023 19:30,0.856,0,0.752,0.992,0,1,1,0.997142857,0
08/11/2023 20:00,0.992,0,0.752,0.992,0,1,1,0.997142857,0
08/11/2023 20:30,0.998,0,0.752,0.992,0,1,1,0.997142857,0
08/11/2023 21:00,0.998,0,0.752,0.992,0,0.832,1,0.997142857,0
08/11/2023 21:30,0.998,0,0.752,0.992,0,0.83,1,0.997142857,0
08/11/2023 22:00,0.998,0,0.751,0.992,0,0.806,1,0.997142857,0
08/11/2023 22:30,0.996,0,0.752,0.992,0,0.808,1,0.997142857,0
08/11/2023 23:00,0.998,0.132,0.752,0.992,0,1,1,0.997142857,0
08/11/2023 23:30,0.998,0.04,0.752,0.992,0.076,1,1,0.997142857,0
09/11/2023 0:00,0.998,0,0.752,0.992,0.376,1,1,0.997142857,0
09/11/2023 0:30,0.998,0.028,0.752,0.992,0.676,1,0.998,0.997142857,0
09/11/2023 1:00,0.998,0.148,0.752,0.992,0.8,0.444,0.862,0.995714286,0
09/11/2023 1:30,0.998,0.048,0.752,0.986,0.764,0.422,0.862,0.997142857,0
09/11/2023 2:00,0.998,0,0.752,0.886,0.504,0.164,0.998,0.997142857,0
09/11/2023 2:30,0.996,0,0.752,0.876,0.336,0.162,0.994,0.997142857,0
09/11/2023 3:00,0.964,0,0.752,0.776,0.396,0.396,0.672,0.997142857,0
09/11/2023 3:30,0.952,0,0.747,0.764,0.284,0.374,0.668,0.997142857,0
09/11/2023 4:00,0.694,0,0.653,0.594,0.528,0,0.788,0.997142857,0
09/11/2023 4:30,0.676,0.204,0.634,0.558,0.5,0,0.744,0.997142857,0
09/11/2023 5:00,0.55,0.432,0.301,0,0.736,0,0,0.997142857,0
09/11/2023 5:30,0.53,0.248,0.268,0,0.8,0,0,0.99,0
09/11/2023 6:00,0.188,0.428,0,0,0.8,0,0,0.925714286,0
09/11/2023 6:30,0.194,0.5,0,0,0.656,0,0,0.925714286,0
09/11/2023 7:00,0.63,0.212,0.148,0.062,0.364,0,0,0.99,0
09/11/2023 7:30,0.656,0.08,0.181,0.086,0.076,0,0,0.997142857,0
09/11/2023 8:00,0.796,0,0.414,0.486,0,0,0.382,0.997142857,0
09/11/2023 8:30,0.802,0,0.431,0.494,0,0,0.424,0.991428571,0
09/11/2023 9:00,0.826,0,0.607,0.018,0,0.61,0.79,0.938571429,0
09/11/2023 9:30,0.83,0,0.611,0,0,0.652,0.796,0.938571429,0
09/11/2023 10:00,0.92,0,0.553,0,0,0.252,0.698,0.991428571,0
09/11/2023 10:30,0.924,0,0.552,0,0,0.264,0.698,0.997142857,0
09/11/2023 11:00,0.948,0,0.56,0,0,0.82,0.768,0.997142857,0
09/11/2023 11:30,0.948,0,0.642,0,0,0.834,0.768,0.997142857,0
09/11/2023 12:00,0.926,0,0.715,0,0,0.664,0.806,0.997142857,0
09/11/2023 12:30,0.924,0,0.706,0,0,0.662,0.806,0.997142857,0
09/11/2023 13:00,0.928,0,0.75,0,0,0.598,0.626,0.997142857,0
09/11/2023 13:30,0.93,0,0.751,0,0,0.56,0.622,0.997142857,0
09/11/2023 14:00,0.972,0,0.752,0,0,0.186,0.414,0.997142857,0
09/11/2023 14:30,0.974,0,0.752,0,0,0.186,0.416,0.997142857,0
09/11/2023 15:00,0.996,0,0.752,0,0,0.228,0.698,0.997142857,0
09/11/2023 15:30,0.994,0,0.752,0.026,0,0.226,0.698,0.997142857,0
09/11/2023 16:00,0.904,0,0.752,0.75,0,0.166,0.444,0.997142857,0
09/11/2023 16:30,0.9,0,0.752,0.79,0,0.166,0.444,0.997142857,0
09/11/2023 17:00,0.9,0,0.752,0.954,0,0.342,0.724,0.997142857,0
09/11/2023 17:30,0.904,0,0.752,0.958,0,0.364,0.73,0.997142857,0
09/11/2023 18:00,0.98,0,0.752,0.818,0,0.952,1,0.997142857,0
09/11/2023 18:30,0.982,0,0.752,0.82,0,0.972,1,0.997142857,0
09/11/2023 19:00,0.996,0,0.752,0.984,0,1,1,0.997142857,0
09/11/2023 19:30,0.998,0,0.752,0.992,0,1,1,0.997142857,0
09/11/2023 20:00,0.998,0,0.752,0.992,0,1,1,0.997142857,0
09/11/2023 20:30,0.998,0,0.752,0.992,0,1,1,0.997142857,0
09/11/2023 21:00,0.998,0,0.752,0.992,0,0.96,1,0.998571429,0
09/11/2023 21:30,0.998,0,0.752,0.992,0,0.96,1,0.998571429,0
09/11/2023 22:00,0.998,0,0.752,0.992,0,1,1,0.998571429,0
09/11/2023 22:30,0.998,0,0.752,0.992,0,1,1,0.998571429,0
09/11/2023 23:00,0.996,0,0.751,0.992,0,1,1,0.998571429,0
09/11/2023 23:30,0.996,0,0.752,0.992,0,1,1,0.998571429,0
10/11/2023 0:00,0.996,0,0.751,0.992,0,1,1,0.998571429,0
10/11/2023 0:30,0.998,0,0.752,0.992,0,1,1,0.998571429,0
10/11/2023 1:00,0.998,0,0.751,0.992,0,1,1,0.998571429,0
10/11/2023 1:30,0.998,0,0.751,0.992,0,1,1,0.998571429,0
10/11/2023 2:00,0.998,0,0.751,0.992,0,1,1,0.997142857,0
10/11/2023 2:30,0.998,0,0.751,0.992,0,1,1,0.998571429,0
10/11/2023 3:00,0.996,0,0.751,0.992,0,1,1,0.998571429,0
10/11/2023 3:30,0.996,0,0.749,0.992,0,1,1,0.998571429,0
10/11/2023 4:00,0.998,0,0.685,0.992,0,1,0.98,0.998571429,0
10/11/2023 4:30,0.996,0,0.674,0.988,0,1,0.98,0.998571429,0
10/11/2023 5:00,0.95,0,0.474,0.908,0,0.972,0.946,0.998571429,0
10/11/2023 5:30,0.948,0,0.455,0.908,0,0.968,0.942,0.998571429,0
10/11/2023 6:00,0.948,0,0.261,0.952,0,0.854,0.656,0.998571429,0
10/11/2023 6:30,0.95,0,0.253,0.956,0,0.852,0.656,0.998571429,0
10/11/2023 7:00,0.996,0,0.253,0.99,0,0.82,0.912,0.997142857,0
10/11/2023 7:30,0.998,0,0.253,0.992,0,0.82,0.916,0.997142857,0
10/11/2023 8:00,0.998,0,0.412,0.992,0,0.996,0.998,0.998571429,0
10/11/2023 8:30,0.998,0,0.499,0.992,0,1,1,0.997142857,0
10/11/2023 9:00,0.998,0,0.499,0.992,0,1,1,0.997142857,0
10/11/2023 9:30,0.998,0,0.499,0.992,0,1,1,0.997142857,0
10/11/2023 10:00,0.998,0,0.499,0.992,0,1,1,0.997142857,0
10/11/2023 10:30,0.998,0,0.499,0.992,0,1,1,0.997142857,0
10/11/2023 11:00,0.998,0,0.499,0.992,0,0.786,1,0.997142857,0
10/11/2023 11:30,0.998,0,0.499,0.992,0,0.73,1,0.997142857,0
10/11/2023 12:00,0.998,0,0.499,0.992,0,0.106,1,0.997142857,0
10/11/2023 12:30,0.998,0,0.499,0.992,0,0.102,0.998,0.997142857,0
10/11/2023 13:00,0.99,0,0.498,0.992,0,0,0.842,0.997142857,0
10/11/2023 13:30,0.986,0,0.49,0.992,0,0,0.824,0.997142857,0
10/11/2023 14:00,0.914,0,0.313,0.992,0,0,0.234,0.998571429,0
10/11/2023 14:30,0.914,0,0.312,0.992,0,0,0.216,0.997142857,0
10/11/2023 15:00,0.994,0,0.491,0.968,0,0,0.03,0.997142857,0
10/11/2023 15:30,0.998,0,0.497,0.966,0,0,0.03,0.997142857,0
10/11/2023 16:00,0.998,0,0.457,0.944,0,0,0,0.997142857,0
10/11/2023 16:30,0.996,0,0.457,0.938,0,0,0,0.997142857,0
10/11/2023 17:00,0.942,0,0.495,0.808,0,0,0,0.997142857,0
10/11/2023 17:30,0.934,0,0.495,0.802,0,0,0,0.997142857,0
10/11/2023 18:00,0.812,0,0.452,0.782,0,0,0,0.997142857,0
10/11/2023 18:30,0.01,0,0.45,0.788,0,0,0,0.997142857,0
10/11/2023 19:00,0,0,0.453,0.934,0,0.346,0.148,0.997142857,0
10/11/2023 19:30,0,0,0.454,0.942,0,0.348,0.164,0.997142857,0
10/11/2023 20:00,0,0,0.497,0.988,0,0,0.618,0.997142857,0
10/11/2023 20:30,0,0,0.497,0.988,0,0,0.628,0.997142857,0
10/11/2023 21:00,0,0,0.425,0.898,0,0.686,0.764,0.997142857,0
10/11/2023 21:30,0,0,0.423,0.896,0,0.788,0.766,0.997142857,0
10/11/2023 22:00,0,0,0.427,0.956,0,0.622,0.874,0.997142857,0
10/11/2023 22:30,0,0,0.427,0.96,0,0.624,0.874,0.997142857,0
10/11/2023 23:00,0,0,0.449,0.986,0,0.86,0.78,0.997142857,0
10/11/2023 23:30,0,0,0.447,0.986,0,0.87,0.78,0.997142857,0
11/11/2023 0:00,0,0,0.402,0.968,0,0.802,0.9,0.997142857,0
11/11/2023 0:30,0,0,0.402,0.968,0,0.802,0.9,0.997142857,0
11/11/2023 1:00,0,0,0.447,0.986,0,0.692,0.998,0.997142857,0
11/11/2023 1:30,0,0,0.445,0.986,0,0.686,1,0.997142857,0
11/11/2023 2:00,0,0,0.352,0.958,0,0.496,0.9,0.997142857,0
11/11/2023 2:30,0,0,0.341,0.956,0,0.496,0.9,0.997142857,0
11/11/2023 3:00,0,0,0.173,0.904,0,0.728,0.77,0.997142857,0
11/11/2023 3:30,0,0,0.173,0.902,0,0.734,0.77,0.998571429,0
11/11/2023 4:00,0,0,0.348,0.898,0,0.574,0.896,0.998571429,0
11/11/2023 4:30,0,0,0.356,0.894,0,0.574,0.892,0.998571429,0
11/11/2023 5:00,0,0,0.36,0.83,0,0.668,0.562,0.998571429,0
11/11/2023 5:30,0,0,0.363,0.83,0,0.672,0.562,0.998571429,0
11/11/2023 6:00,0,0,0.417,0.898,0,0.734,0.918,0.998571429,0
11/11/2023 6:30,0,0,0.417,0.888,0,0.726,0.92,0.998571429,0
11/11/2023 7:00,0,0,0.286,0.59,0,0.242,0.598,0.998571429,0
11/11/2023 7:30,0,0,0.291,0.592,0,0.244,0.598,0.998571429,0
11/11/2023 8:00,0,0,0.489,0.972,0,0.834,0.99,0.998571429,0
11/11/2023 8:30,0,0,0.499,0.992,0,0.852,1,0.998571429,0
11/11/2023 9:00,0,0,0.499,0.992,0,0.946,1,0.998571429,0
11/11/2023 9:30,0,0,0.499,0.992,0,0.948,1,0.998571429,0
11/11/2023 10:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 10:30,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 11:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 11:30,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 12:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 12:30,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 13:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 13:30,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 14:00,0,0,0.499,0.992,0,0.93,0.96,0.998571429,0
11/11/2023 14:30,0,0,0.499,0.988,0,0.884,0.938,0.998571429,0
11/11/2023 15:00,0,0,0.483,0.938,0,0.136,0.252,0.998571429,0
11/11/2023 15:30,0,0,0.483,0.938,0,0.124,0.246,0.998571429,0
11/11/2023 16:00,0,0,0.487,0.988,0,0.304,0.862,0.998571429,0
11/11/2023 16:30,0,0,0.487,0.992,0,0.324,0.88,0.998571429,0
11/11/2023 17:00,0,0,0.499,0.992,0,0.952,1,0.998571429,0
11/11/2023 17:30,0,0,0.499,0.992,0,0.972,1,0.998571429,0
11/11/2023 18:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 18:30,0,0,0.499,0.992,0,1,1,0.997142857,0
11/11/2023 19:00,0,0,0.499,0.992,0.144,0.942,1,0.998571429,0
11/11/2023 19:30,0,0,0.499,0.99,0.14,0.942,1,0.998571429,0
11/11/2023 20:00,0,0,0.491,0.98,0,0.954,0.852,0.998571429,0
11/11/2023 20:30,0,0,0.491,0.98,0,0.95,0.852,0.998571429,0
11/11/2023 21:00,0,0,0.496,0.974,0,0.66,0.998,0.998571429,0
11/11/2023 21:30,0,0,0.497,0.974,0,0.656,1,0.998571429,0
11/11/2023 22:00,0,0,0.495,0.99,0,1,0.966,0.998571429,0
11/11/2023 22:30,0,0,0.495,0.99,0,1,0.966,0.998571429,0
11/11/2023 23:00,0,0,0.499,0.992,0,1,1,0.998571429,0
11/11/2023 23:30,0,0,0.499,0.99,0.14,1,1,0.998571429,0
12/11/2023 0:00,0,0,0.499,0.978,0.316,1,1,0.998571429,0
12/11/2023 0:30,0,0,0.499,0.978,0.54,1,1,0.998571429,0
12/11/2023 1:00,0,0.108,0.499,0.99,0.384,1,1,0.998571429,0
12/11/2023 1:30,0,0.012,0.499,0.992,0.112,1,1,0.998571429,0
12/11/2023 2:00,0,0,0.499,0.992,0,1,0.998,0.998571429,0
12/11/2023 2:30,0,0,0.499,0.992,0,1,0.998,0.998571429,0
12/11/2023 3:00,0,0,0.499,0.992,0,0.84,1,0.998571429,0
12/11/2023 3:30,0,0,0.499,0.992,0,0.834,1,0.998571429,0
12/11/2023 4:00,0,0,0.499,0.992,0,0.69,1,0.998571429,0
12/11/2023 4:30,0,0,0.499,0.992,0,0.67,1,0.998571429,0
12/11/2023 5:00,0,0,0.499,0.992,0,0.336,1,0.998571429,0
12/11/2023 5:30,0,0,0.499,0.99,0,0.318,0.998,0.998571429,0
12/11/2023 6:00,0,0,0.499,0.988,0,0,0.854,0.998571429,0
12/11/2023 6:30,0,0,0.497,0.988,0,0,0.852,0.998571429,0
12/11/2023 7:00,0,0,0.424,0.988,0,0,0.74,0.998571429,0
12/11/2023 7:30,0,0,0.424,0.986,0,0,0.74,0.997142857,0
12/11/2023 8:00,0,0,0.477,0.944,0,0,0.78,0.997142857,0
12/11/2023 8:30,0,0,0.48,0.942,0,0,0.78,0.997142857,0
12/11/2023 9:00,0,0,0.497,0.802,0,0.724,0.882,0.997142857,0
12/11/2023 9:30,0,0,0.497,0.804,0,0.86,0.882,0.997142857,0
12/11/2023 10:00,0,0,0.499,0.982,0,1,0.998,0.997142857,0
12/11/2023 10:30,0,0,0.499,0.992,0,1,1,0.997142857,0
12/11/2023 11:00,0,0,0.499,0.992,0,0.984,0.936,0.997142857,0
12/11/2023 11:30,0,0,0.499,0.992,0,0.986,0.936,0.997142857,0
12/11/2023 12:00,0,0,0.499,0.992,0,1,1,0.997142857,0
12/11/2023 12:30,0.014,0,0.498,0.986,0,1,1,0.997142857,0
12/11/2023 13:00,0.382,0,0.466,0.85,0,0.752,1,0.997142857,0
12/11/2023 13:30,0.392,0,0.461,0.844,0,0.66,1,0.997142857,0
12/11/2023 14:00,0.252,0,0.379,0.824,0,0,0.94,0.997142857,0
12/11/2023 14:30,0.248,0,0.377,0.824,0,0,0.94,0.997142857,0
12/11/2023 15:00,0.294,0,0.447,0.84,0,0,0.998,0.997142857,0
12/11/2023 15:30,0.296,0,0.45,0.84,0,0,0.998,0.997142857,0
12/11/2023 16:00,0.872,0,0.402,0.838,0,0,0.898,0.997142857,0
12/11/2023 16:30,0.12,0,0.394,0.834,0,0,0.898,0.997142857,0
12/11/2023 17:00,0,0,0.236,0.75,0,0.462,0.82,0.997142857,0
12/11/2023 17:30,0,0,0.235,0.752,0,0.466,0.82,0.997142857,0
12/11/2023 18:00,0,0,0.39,0.882,0,0,0.788,0.997142857,0
12/11/2023 18:30,0,0,0.4,0.892,0,0,0.788,0.997142857,0
12/11/2023 19:00,0,0,0.494,0.988,0,0,0.792,0.997142857,0
12/11/2023 19:30,0,0,0.496,0.992,0,0,0.79,0.997142857,0
12/11/2023 20:00,0,0,0.414,0.99,0,0,0.574,0.997142857,0
12/11/2023 20:30,0,0,0.413,0.99,0,0,0.572,0.998571429,0
12/11/2023 21:00,0,0,0.493,0.992,0,0.438,0.588,0.997142857,0
12/11/2023 21:30,0,0,0.495,0.986,0,0.478,0.588,0.998571429,0
12/11/2023 22:00,0,0,0.456,0.886,0,0.682,0.584,0.998571429,0
12/11/2023 22:30,0,0,0.456,0.884,0,0.69,0.584,0.998571429,0
12/11/2023 23:00,0,0,0.493,0.972,0,0.632,0.796,0.998571429,0
12/11/2023 23:30,0,0,0.494,0.976,0,0.618,0.796,0.998571429,0
13/11/2023 0:00,0,0,0.492,0.942,0,0.128,0.566,0.998571429,0
13/11/2023 0:30,0,0,0.491,0.934,0.144,0.116,0.57,0.971428571,0
13/11/2023 1:00,0,0,0.474,0.774,0.42,0,0.946,0.704285714,0
13/11/2023 1:30,0,0,0.474,0.772,0.4,0,0.948,0.65,0
13/11/2023 2:00,0,0,0.479,0.888,0.652,0,0.582,0.384285714,0
13/11/2023 2:30,0,0,0.478,0.898,0.684,0,0.576,0.33,0
13/11/2023 3:00,0,0,0.43,0.978,0.8,0,0.452,0.062857143,0
13/11/2023 3:30,0,0,0.425,0.976,0.8,0,0.43,0.008571429,0
13/11/2023 4:00,0,0.116,0.375,0.86,0.8,0,0,0,0
13/11/2023 4:30,0,0.308,0.378,0.86,0.8,0,0,0,0
13/11/2023 5:00,0,0.428,0.492,0.986,0.8,0,0,0,0
13/11/2023 5:30,0,0.648,0.499,0.992,0.8,0,0,0,0
13/11/2023 6:00,0,0.488,0.478,0.992,0.736,0,0,0.11,0
13/11/2023 6:30,0,0.3,0.475,0.99,0.452,0,0,0.121428571,0
13/11/2023 7:00,0,0.036,0.396,0.954,0.156,0,0,0,0
13/11/2023 7:30,0,0,0.392,0.952,0,0,0,0,0
13/11/2023 8:00,0,0,0.366,0.92,0,0,0,0.135714286,0
13/11/2023 8:30,0,0,0.371,0.922,0,0,0,0.165714286,0
13/11/2023 9:00,0,0,0.31,0.978,0,0,0.374,0.277142857,0
13/11/2023 9:30,0,0,0.247,0.982,0,0,0.384,0.29,0
13/11/2023 10:00,0,0,0.247,0.992,0,0,0.102,0.291428571,0
13/11/2023 10:30,0,0,0.247,0.992,0,0,0.11,0.29,0
13/11/2023 11:00,0,0.152,0.247,0.992,0,0,0.612,0.261428571,0
13/11/2023 11:30,0,0.312,0.247,0.992,0,0,0.624,0.221428571,0
13/11/2023 12:00,0,0.06,0.247,0.992,0.196,0,0.68,0,0
13/11/2023 12:30,0,0,0.247,0.992,0.156,0,0.682,0.268571429,0
13/11/2023 13:00,0,0,0.247,0.992,0,0,0.966,0.295714286,0
13/11/2023 13:30,0,0,0.247,0.992,0,0,0.97,0.298571429,0
13/11/2023 14:00,0,0,0.247,0.992,0,0.554,1,0.528571429,0
13/11/2023 14:30,0,0,0.254,0.992,0,0.624,1,0.578571429,0
13/11/2023 15:00,0,0,0.489,0.992,0,0.746,1,0.847142857,0
13/11/2023 15:30,0,0,0.499,0.992,0,0.746,1,0.884285714,0
13/11/2023 16:00,0,0,0.499,0.992,0,0.68,1,0.985714286,0
13/11/2023 16:30,0,0,0.499,0.992,0,0.68,1,0.997142857,0
13/11/2023 17:00,0,0,0.499,0.992,0,0.972,1,0.997142857,0
13/11/2023 17:30,0,0,0.499,0.986,0,0.99,1,0.997142857,0
13/11/2023 18:00,0,0,0.499,0.878,0,0.992,0.88,0.997142857,0
13/11/2023 18:30,0,0,0.499,0.878,0,0.992,0.878,0.997142857,0
13/11/2023 19:00,0,0,0.499,0.986,0,1,1,0.997142857,0
13/11/2023 19:30,0,0,0.499,0.992,0,1,1,0.997142857,0
13/11/2023 20:00,0,0,0.499,0.992,0,1,1,0.997142857,0
13/11/2023 20:30,0,0,0.499,0.988,0,1,1,0.997142857,0
13/11/2023 21:00,0,0,0.499,0.896,0,0.818,0.9,0.997142857,0
13/11/2023 21:30,0,0,0.496,0.888,0,0.816,0.9,0.988571429,0
13/11/2023 22:00,0.664,0,0.42,0.8,0,0.794,0.9,0.892857143,0
13/11/2023 22:30,0.956,0,0.42,0.804,0,0.792,0.868,0.857142857,0
13/11/2023 23:00,0.052,0,0.496,0.982,0,0.572,0.036,0.59,0
13/11/2023 23:30,0.016,0,0.499,0.99,0,0.572,0.002,0.557142857,0
14/11/2023 0:00,0.018,0,0.499,0.992,0,0.624,0.242,0.502857143,0
14/11/2023 0:30,0.018,0,0.499,0.992,0,0.624,0.246,0.498571429,0
14/11/2023 1:00,0.018,0,0.499,0.992,0,0.652,0.314,0.498571429,0
14/11/2023 1:30,0.018,0,0.499,0.992,0,0.652,0.312,0.498571429,0
14/11/2023 2:00,0.018,0,0.499,0.992,0,0.594,0.036,0.498571429,0
14/11/2023 2:30,0.018,0,0.499,0.992,0,0.586,0.032,0.498571429,0
14/11/2023 3:00,0.018,0,0.499,0.992,0,0.16,0,0.498571429,0
14/11/2023 3:30,0.018,0,0.499,0.992,0,0.154,0,0.495714286,0
14/11/2023 4:00,0.018,0,0.499,0.992,0,0.484,0,0.48,0
14/11/2023 4:30,0.018,0,0.499,0.992,0,0.486,0,0.48,0
14/11/2023 5:00,0.02,0,0.499,0.992,0,0.204,0.35,0.495714286,0
14/11/2023 5:30,0.02,0,0.499,0.99,0,0.214,0.376,0.498571429,0
14/11/2023 6:00,0.018,0,0.499,0.982,0,0.802,0.946,0.498571429,0
14/11/2023 6:30,0.018,0,0.499,0.984,0,0.82,0.96,0.498571429,0
14/11/2023 7:00,0.018,0,0.499,0.992,0,0.824,0.738,0.498571429,0
14/11/2023 7:30,0.018,0,0.499,0.992,0,0.822,0.736,0.498571429,0
14/11/2023 8:00,0.018,0,0.499,0.992,0,0.816,0.74,0.498571429,0
14/11/2023 8:30,0.02,0,0.499,0.992,0,0.814,0.742,0.497142857,0
14/11/2023 9:00,0.02,0,0.499,0.99,0,1,0.948,0.498571429,0
14/11/2023 9:30,0.01,0,0.499,0.99,0,1,0.95,0.498571429,0
14/11/2023 10:00,0,0,0.499,0.99,0,1,0.998,0.498571429,0
14/11/2023 10:30,0,0,0.499,0.988,0,1,1,0.498571429,0
14/11/2023 11:00,0,0,0.514,0.91,0,1,0.952,0.498571429,0
14/11/2023 11:30,0,0,0.517,0.916,0,1,0.956,0.498571429,0
14/11/2023 12:00,0,0,0.499,0.992,0,1,1,0.498571429,0
14/11/2023 12:30,0.002,0,0.499,0.992,0,1,1,0.498571429,0
14/11/2023 13:00,0,0,0.499,0.992,0,0.962,1,0.498571429,0
14/11/2023 13:30,0,0,0.499,0.992,0,0.962,1,0.498571429,0
14/11/2023 14:00,0,0,0.499,0.992,0,0.774,1,0.498571429,0
14/11/2023 14:30,0,0,0.499,0.992,0,0.754,1,0.498571429,0
14/11/2023 15:00,0,0,0.499,0.992,0,0,0.97,0.498571429,0
14/11/2023 15:30,0,0,0.499,0.992,0,0,0.97,0.498571429,0
14/11/2023 16:00,0,0,0.499,0.992,0.056,0,1,0.498571429,0
14/11/2023 16:30,0,0,0.499,0.992,0,0,1,0.498571429,0
14/11/2023 17:00,0,0,0.499,0.992,0,0.186,1,0.498571429,0
14/11/2023 17:30,0,0,0.499,0.992,0,0.188,1,0.498571429,0
14/11/2023 18:00,0,0,0.499,0.99,0,0,0.84,0.497142857,0
14/11/2023 18:30,0,0,0.499,0.99,0,0,0.84,0.498571429,0
14/11/2023 19:00,0.006,0,0.499,0.992,0,0,1,0.498571429,0
14/11/2023 19:30,0.018,0,0.499,0.992,0,0,1,0.498571429,0
14/11/2023 20:00,0.018,0,0.499,0.992,0,0.406,1,0.498571429,0
14/11/2023 20:30,0.018,0,0.499,0.992,0,0.43,1,0.498571429,0
14/11/2023 21:00,0.018,0,0.499,0.858,0,0.984,1,0.497142857,0
14/11/2023 21:30,0.018,0,0.499,0,0,1,1,0.498571429,0
14/11/2023 22:00,0.018,0,0.499,0,0.056,1,1,0.498571429,0
14/11/2023 22:30,0.058,0,0.492,0,0,1,0.992,0.524285714,0
14/11/2023 23:00,0.956,0,0.322,0,0,0.25,0.606,0.79,0
14/11/2023 23:30,0.998,0,0.31,0,0,0.196,0.598,0.791428571,0
15/11/2023 0:00,0.998,0,0.169,0,0,0.002,0.464,0.525714286,0
15/11/2023 0:30,0.998,0,0.165,0,0,0,0.464,0.49,0
15/11/2023 1:00,0.998,0,0.205,0,0,0,0.46,0.21,0
15/11/2023 1:30,0.996,0,0.2,0,0,0,0.458,0.15,0
15/11/2023 2:00,0.954,0,0.035,0,0,0.122,0.306,0,0
15/11/2023 2:30,0.952,0,0.028,0,0,0.124,0.306,0,0
15/11/2023 3:00,0.752,0,0,0,0,0,0.388,0,0
15/11/2023 3:30,0.738,0,0,0,0,0,0.386,0,0
15/11/2023 4:00,0.628,0,0.008,0,0,0,0.198,0,0
15/11/2023 4:30,0.606,0,0.01,0,0,0,0.176,0,0
15/11/2023 5:00,0.218,0,0.077,0,0.144,0,0,0,0
15/11/2023 5:30,0.202,0.124,0.08,0,0.42,0,0,0,0
15/11/2023 6:00,0.186,0.116,0.004,0,0.532,0,0,0,0
15/11/2023 6:30,0.184,0,0.008,0,0.244,0,0,0,0
15/11/2023 7:00,0.182,0,0.123,0,0.056,0,0,0,0
15/11/2023 7:30,0.202,0,0.136,0,0,0,0,0,0
15/11/2023 8:00,0.668,0,0.242,0,0,0,0,0,0
15/11/2023 8:30,0.694,0,0.247,0,0,0,0,0,0
15/11/2023 9:00,0.838,0,0.247,0,0,0,0.376,0,0
15/11/2023 9:30,0.85,0,0.247,0,0,0,0.394,0,0
15/11/2023 10:00,0.946,0,0.247,0,0,0,0.248,0,0
15/11/2023 10:30,0.95,0,0.248,0,0,0,0.25,0,0
15/11/2023 11:00,0.95,0,0.429,0,0,0,0.536,0,0
15/11/2023 11:30,0.952,0,0.499,0,0,0,0.54,0,0
15/11/2023 12:00,0.996,0,0.499,0,0,0,0.574,0,0
15/11/2023 12:30,0.998,0,0.499,0,0,0,0.574,0,0
15/11/2023 13:00,0.998,0,0.499,0,0,0,0.736,0,0
15/11/2023 13:30,0.998,0,0.499,0,0,0,0.736,0,0
15/11/2023 14:00,0.998,0,0.499,0,0,0,0.34,0,0
15/11/2023 14:30,0.984,0,0.498,0,0,0,0.292,0,0
15/11/2023 15:00,0.684,0,0.47,0,0,0,0,0,0
15/11/2023 15:30,0.67,0,0.462,0,0,0,0,0,0
15/11/2023 16:00,0.672,0,0.298,0,0,0,0.132,0,0
15/11/2023 16:30,0.672,0,0.29,0,0,0,0.164,0.004285714,0
15/11/2023 17:00,0.688,0,0.307,0,0,0.314,0.366,0.291428571,0
15/11/2023 17:30,0.688,0,0.308,0,0,0.332,0.368,0.312857143,0
15/11/2023 18:00,0.87,0,0.423,0,0,0.92,0.256,0.118571429,0
15/11/2023 18:30,0.878,0,0.429,0,0,0.938,0.256,0.107142857,0
15/11/2023 19:00,0.83,0,0.496,0,0,1,0.454,0.391428571,0
15/11/2023 19:30,0.832,0,0.498,0,0,1,0.456,0.424285714,0
15/11/2023 20:00,0.934,0,0.497,0,0,1,0.546,0.475714286,0
15/11/2023 20:30,0.942,0,0.498,0,0,1,0.548,0.507142857,0
15/11/2023 21:00,0.994,0,0.498,0,0,1,0.766,0.774285714,0
15/11/2023 21:30,0.996,0,0.498,0,0,1,0.768,0.817142857,0
15/11/2023 22:00,0.952,0,0.498,0,0,0.914,0.716,0.98,0
15/11/2023 22:30,0.95,0,0.498,0,0,0.914,0.716,0.997142857,0
15/11/2023 23:00,0.996,0,0.486,0,0,1,0.74,0.997142857,0
15/11/2023 23:30,0.998,0,0.486,0,0,1,0.74,0.997142857,0
16/11/2023 0:00,0.998,0,0.498,0,0,0.986,0.726,0.997142857,0
