name,Z1,Z11,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z12,Z2,France,Ireland,France1,France2,N. Ireland,Netherlands,Belgium,Norway,Denmark,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,,
29/06/2023 3:00,35.0157097,599.3227716,204.8636685,454.6779765,812.0638386,1829.443379,4426.813195,112.550995,3705.205995,8772.378073,3179.656961,318.0689791,568,12,0,0,324,942,732,0,0,,,,,,,,,,,,,,
29/06/2023 3:30,35.00026766,599.0584682,204.773323,454.4774619,811.7057155,1828.636588,4424.860955,112.5013596,3703.571986,8768.509423,3178.254721,317.9287095,576,104,0,0,272,942,734,0,0,,,,,,,,,,,,,,
29/06/2023 4:00,34.67426879,593.4787285,202.866027,450.244376,804.1453407,1811.604334,4383.646994,111.4535014,3669.076242,8686.83793,3148.651876,314.9674636,408,20,156,0,134,978,968,0,0,,,,,,,,,,,,,,
29/06/2023 4:30,35.93708545,615.0928779,210.2542894,466.6420139,833.4318453,1877.581907,4543.296863,115.512573,3802.70186,9003.207504,3263.323942,326.4383951,400,0,160,0,86,978,970,0,0,,,,,,,,,,,,,,
29/06/2023 5:00,39.14731637,670.0386298,229.036136,508.3267695,907.8816416,2045.304788,4949.145917,125.8312182,4142.394159,9807.456787,3554.834046,355.5988742,270,0,0,0,230,944,556,0,0,,,,,,,,,,,,,,
29/06/2023 5:30,41.44303471,709.3317438,242.4675153,538.1366054,961.1225968,2165.247715,5239.378965,133.2103456,4385.316816,10382.59604,3763.300382,376.4522795,240,64,0,0,280,804,532,0,0,,,,,,,,,,,,,,
29/06/2023 6:00,45.80112481,783.9240527,267.9650514,594.7262791,1062.192871,2392.942059,5790.344543,147.2185546,4846.470444,11474.41495,4159.043654,416.0394613,0,216,0,0,420,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 6:30,47.17718317,807.4764274,276.0158483,612.5943572,1094.105611,2464.8361,5964.31084,151.641619,4992.078794,11819.15462,4283.998813,428.539036,0,366,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 7:00,50.11632031,857.7821853,293.2116276,650.7589678,1162.268358,2618.395317,6335.887232,161.0888873,5303.085158,12555.48761,4550.891814,455.2370055,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 7:30,51.52326277,881.863167,301.4431156,669.0280752,1194.897345,2691.90294,6513.758009,165.6112225,5451.961525,12907.96458,4678.651454,468.0171194,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 8:00,52.72945858,902.5082036,308.5001108,684.6904926,1222.870731,2754.92228,6666.249663,169.4882977,5579.595778,13210.1491,4788.181972,478.9737291,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 8:30,53.18414122,910.2904721,311.1602869,690.5945334,1233.415465,2778.677794,6723.732292,170.949784,5627.708262,13324.05935,4829.470149,483.1038878,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 9:00,53.12923614,909.3507264,310.8390581,689.8815927,1232.142139,2775.809203,6716.790993,170.7733026,5621.898453,13310.30416,4824.484406,482.6051518,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 9:30,53.73833929,919.7760295,314.4026901,697.7907792,1246.268102,2807.632624,6793.796024,172.7311429,5686.351027,13462.90088,4879.794981,488.1380058,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 10:00,54.95826135,940.6560025,321.5399927,713.6314321,1274.55982,2871.369113,6948.023004,176.6523383,5815.437731,13768.5242,4990.571937,499.2192997,0,468,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 10:30,56.51104542,967.2331834,330.6247447,733.7942882,1310.57108,2952.496428,7144.331605,181.6434521,5979.746405,14157.53843,5131.574953,513.3241814,0,494,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 11:00,56.54021373,967.7324233,330.7953975,734.1730381,1311.247534,2954.020367,7148.019171,181.7372078,5982.832868,14164.84587,5134.223628,513.589135,0,412,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 11:30,56.81817067,972.4898855,332.4216183,737.7823007,1317.693749,2968.542604,7183.159494,182.6306448,6012.245027,14234.48156,5159.463947,516.1139867,0,390,0,0,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 12:00,56.78557079,971.9319116,332.2308886,737.3589921,1316.93771,2966.839379,7179.038099,182.5258591,6008.795453,14226.31442,5156.503662,515.8178621,0,242,0,176,444,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 12:30,56.57796098,968.3784985,331.0162422,734.6631849,1312.122945,2955.992522,7152.791312,181.8585388,5986.827111,14174.30257,5137.651325,513.9320161,0,192,0,188,452,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 13:00,55.77669008,954.6640858,326.3283094,724.2587054,1293.54034,2914.129034,7051.491736,179.2830138,5902.040204,13973.56264,5064.890653,506.6535854,26,52,0,232,406,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 13:30,56.89194936,973.7526687,332.8532695,738.7403148,1319.404779,2972.397273,7192.486864,182.8677916,6020.051959,14252.96512,5166.163538,516.7841634,30,0,0,234,412,0,0,0,0,,,,,,,,,,,,,,
29/06/2023 14:00,56.41667733,965.6179957,330.0726327,732.5689213,1308.38255,2947.566039,7132.401248,181.3401248,5969.760796,14133.89668,5123.005709,512.4669786,0,0,0,272,324,194,182,0,0,,,,,,,,,,,,,,
29/06/2023 14:30,56.1696045,961.3891404,328.627103,729.3606878,1302.652583,2934.657383,7101.165404,180.5459586,5943.616654,14071.99828,5100.569869,510.222666,0,0,0,256,334,200,188,0,0,,,,,,,,,,,,,,
29/06/2023 15:00,56.45614035,966.2934378,330.3035159,733.0813475,1309.297753,2949.627838,7137.390307,181.4669709,5973.936596,14143.78323,5126.589211,512.8254452,0,0,0,0,410,104,190,0,0,,,,,,,,,,,,,,
29/06/2023 15:30,56.60026616,968.7602701,331.1467414,734.952817,1312.640234,2957.157887,7155.611215,181.9302344,5989.187346,14179.89062,5139.676783,514.1346276,0,0,0,0,302,104,190,0,0,,,,,,,,,,,,,,
29/06/2023 16:00,57.30030583,980.7420268,335.2424087,744.0428117,1328.875144,2993.732412,7244.112773,184.1803719,6063.262417,14355.26941,5203.244994,520.4935135,0,0,0,0,338,248,2,0,0,,,,,,,,,,,,,,
29/06/2023 16:30,57.40668441,982.562784,335.8647895,745.4241346,1331.342214,2999.290306,7257.56154,184.5223045,6074.518924,14381.92011,5212.904869,521.4598148,0,0,0,0,200,292,2,0,0,,,,,,,,,,,,,,
29/06/2023 17:00,56.62428713,969.1714088,331.2872791,735.2647286,1313.197314,2958.412896,7158.648034,182.007445,5991.729137,14185.90853,5141.858045,514.3528247,0,0,0,0,154,672,186,0,0,,,,,,,,,,,,,,
29/06/2023 17:30,55.79727949,955.0164904,326.4487702,724.5260583,1294.017838,2915.204757,7054.094723,179.3491943,5904.218882,13978.72084,5066.760306,506.8406114,0,0,0,0,94,694,188,0,0,,,,,,,,,,,,,,
29/06/2023 18:00,54.49843138,932.785633,318.8497014,707.6605531,1263.895712,2847.34467,6889.889627,175.1743069,5766.780577,13653.32442,4948.816347,495.0423845,0,8,0,0,214,1000,306,0,0,,,,,,,,,,,,,,
29/06/2023 18:30,53.22188845,910.9365472,311.3811318,691.0846802,1234.290876,2780.649949,6728.504435,171.071115,5631.702508,13333.51605,4832.897846,483.4467689,0,0,0,0,320,1000,306,0,0,,,,,,,,,,,,,,
29/06/2023 19:00,52.13236592,892.28847,305.0067476,676.9372618,1209.023308,2723.726363,6590.763041,167.5690627,5516.414099,13060.56131,4733.962028,473.5499734,0,0,0,0,402,892,362,0,0,,,,,,,,,,,,,,
29/06/2023 19:30,50.54355041,865.0945809,295.7111893,656.3065383,1172.176428,2640.716535,6389.899212,162.462133,5348.292738,12662.52025,4589.687119,459.1177962,0,90,0,0,452,878,364,0,0,,,,,,,,,,,,,,
29/06/2023 20:00,48.81918799,835.5806949,285.6225971,633.9157422,1132.186025,2550.624875,6171.899052,156.9195149,5165.828409,12230.52104,4433.103659,443.4543639,0,176,0,0,452,322,362,0,0,,,,,,,,,,,,,,
29/06/2023 20:30,47.50318203,813.056167,277.9231444,616.8274431,1101.665986,2481.868354,6005.524801,152.6894771,5026.574539,11900.82611,4313.601656,431.500282,0,228,0,0,452,306,360,0,0,,,,,,,,,,,,,,
29/06/2023 21:00,45.84058783,784.5994949,268.1959347,595.2387054,1063.108074,2395.003858,5795.333601,147.3454005,4850.646245,11484.3015,4162.627156,416.3979278,0,142,0,0,452,270,180,0,0,,,,,,,,,,,,,,
29/06/2023 21:30,44.01156261,753.2942187,257.4950002,571.4888659,1020.690392,2299.443947,5564.101592,141.4663647,4657.106967,11026.08144,3996.539625,399.7837799,0,272,0,0,452,276,180,0,0,,,,,,,,,,,,,,
29/06/2023 22:00,41.68496018,713.4724979,243.8829297,541.2780007,966.7331908,2177.887441,5269.964063,133.9879667,4410.916289,10443.20488,3785.268809,378.6498356,0,288,0,0,452,678,230,0,0,,,,,,,,,,,,,,
29/06/2023 22:30,39.78215628,680.9044387,232.750344,516.5701471,922.6044767,2078.472863,5029.404683,127.8717841,4209.570079,9966.501274,3612.481687,361.3655109,0,150,0,0,434,688,230,0,0,,,,,,,,,,,,,,
29/06/2023 23:00,38.11441471,652.3596653,222.9930191,494.9145713,883.9271908,1991.339436,4818.562737,122.5111625,4033.097117,9548.687109,3461.039774,346.2164004,0,252,0,0,452,866,370,0,0,,,,,,,,,,,,,,
29/06/2023 23:30,37.80042632,646.985495,221.1559918,490.8374412,876.645356,1974.934686,4778.867186,121.5019097,3999.87227,9470.024565,3432.527562,343.364253,0,282,0,0,452,868,372,0,0,,,,,,,,,,,,,,
30/06/2023 0:00,36.53760968,625.3713456,213.7677295,474.4398036,847.3588515,1908.957112,4619.217317,117.4428381,3866.246651,9153.654992,3317.855497,331.8933217,0,184,0,0,452,898,382,0,0,,,,,,,,,,,,,,
30/06/2023 0:30,36.18244249,619.2923662,211.6897807,469.8279679,839.1220221,1890.400919,4574.315791,116.3012242,3828.664446,9064.676048,3285.603977,328.6671222,0,156,0,0,452,898,386,0,0,,,,,,,,,,,,,,
30/06/2023 1:00,35.14782504,601.5840346,205.6366254,456.3934903,815.1277799,1836.345923,4443.515695,112.9756533,3719.185849,8805.47652,3191.653901,319.269063,0,74,0,0,452,898,666,0,0,,,,,,,,,,,,,,
30/06/2023 1:30,34.43920645,589.4554426,201.4907661,447.1920985,798.6939126,1799.323182,4353.929559,110.6979406,3644.202995,8627.948485,3127.306669,312.8322495,0,98,0,0,452,898,668,0,0,,,,,,,,,,,,,,
30/06/2023 2:00,33.92790297,580.7040615,198.4993229,440.5528375,786.8360615,1772.609436,4289.288716,109.0544579,3590.099145,8499.853196,3080.876947,308.1877691,0,50,0,0,452,898,766,0,0,,,,,,,,,,,,,,
30/06/2023 2:30,33.77005088,578.0022928,197.5757901,438.5031328,783.1752484,1764.362239,4269.332483,108.5470739,3573.395942,8460.306999,3066.542938,306.7539026,0,84,0,0,452,904,766,0,0,,,,,,,,,,,,,,
30/06/2023 3:00,33.46807299,572.8336919,195.8090317,434.5819585,776.1719538,1748.584993,4231.15534,107.5764263,3541.44199,8384.653405,3039.121358,304.0108538,0,4,0,0,452,1000,766,0,0,,,,,,,,,,,,,,
30/06/2023 3:30,33.37542069,571.2478711,195.2669582,433.378871,774.0232158,1743.744247,4219.441898,107.278614,3531.637937,8361.441507,3030.707917,303.1692366,0,14,0,0,436,1000,768,0,0,,,,,,,,,,,,,,
30/06/2023 4:00,33.51439914,573.6266023,196.0800686,435.1835024,777.2463229,1751.005367,4237.012061,107.7253325,3546.344017,8396.259354,3043.328077,304.4316624,0,54,0,0,318,1000,1000,0,0,,,,,,,,,,,,,,
30/06/2023 4:30,34.50269044,590.5420234,201.862187,448.0164362,800.166196,1802.63999,4361.955436,110.9019972,3650.920588,8643.852934,3133.071433,313.4089131,0,0,0,0,156,1000,1000,0,0,,,,,,,,,,,,,,
30/06/2023 5:00,37.59796388,643.5201831,219.9714607,488.2084722,871.9499654,1964.356761,4753.271146,120.8511346,3978.448597,9419.30227,3414.142638,341.5251636,0,0,0,0,20,916,970,0,0,,,,,,,,,,,,,,
30/06/2023 5:30,40.09957622,686.337343,234.607448,520.6918361,929.9658943,2095.0569,5069.534064,128.892067,4243.158041,10046.02352,3641.305507,364.2488294,0,8,0,0,0,880,970,0,0,,,,,,,,,,,,,,
30/06/2023 6:00,44.56919225,762.8385102,260.7574801,578.7296706,1033.622612,2328.578067,5634.599155,143.2587538,4716.112844,11165.78267,4047.176068,404.8490691,0,112,0,0,72,0,118,0,0,,,,,,,,,,,,,,
30/06/2023 6:30,46.72593212,799.7528931,273.3757491,606.7348752,1083.640461,2441.259875,5907.262041,150.1911627,4944.329423,11706.10408,4243.022246,424.4400483,0,36,0,0,226,0,66,0,0,,,,,,,,,,,,,,
30/06/2023 7:00,49.50206981,847.2687812,289.6178804,642.782943,1148.02302,2586.302965,6258.231454,159.114502,5238.087914,12401.60132,4495.113826,449.6573949,0,132,0,0,364,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 7:30,50.32736168,861.3943325,294.4463509,653.499334,1167.162706,2629.421461,6362.567848,161.7672377,5325.416614,12608.35915,4570.05576,457.1540226,0,222,0,0,452,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 8:00,51.75660934,885.8570858,302.808338,672.0580734,1200.308982,2704.094449,6543.258528,166.3612683,5476.653216,12966.42417,4699.840856,470.1367479,0,172,0,0,452,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 8:30,52.59562746,900.2175736,307.7171157,682.9526996,1219.766998,2747.930092,6649.330248,169.0581243,5565.434368,13176.6208,4776.029227,477.7580598,0,214,0,0,446,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 9:00,52.74318485,902.74314,308.5804181,684.8687279,1223.189063,2755.639428,6667.984988,169.532418,5581.04823,13213.5879,4789.428408,479.0984132,0,94,0,0,368,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 9:30,53.41920355,914.313758,312.5355477,693.6468111,1238.866893,2790.958945,6753.449727,171.7053449,5652.581509,13382.9488,4850.815356,485.239102,0,52,0,0,446,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 10:00,54.02659091,924.709694,316.0891414,701.5337185,1252.953064,2822.692723,6830.237843,173.65767,5716.852527,13535.11568,4905.970127,490.7563706,0,112,0,0,392,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 10:30,53.61823444,917.7203359,313.7000022,696.2312214,1243.482701,2801.357584,6778.611934,172.3450899,5673.642069,13432.81138,4868.888671,487.0470206,0,76,0,0,260,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 11:00,54.17757986,927.2939945,316.9725206,703.4943055,1256.454712,2830.581346,6849.326414,174.1429938,5732.829503,13572.94248,4919.680917,492.127895,0,206,0,0,258,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 11:30,54.84158807,938.6590431,320.8573814,712.116433,1271.854002,2865.273358,6933.272744,176.2773154,5803.091887,13739.29442,4979.977234,498.1594853,0,322,0,0,268,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 12:00,54.47955775,932.4625954,318.739279,707.4154798,1263.458007,2846.358593,6887.503556,175.1136414,5764.783455,13648.59606,4947.102498,494.8709439,0,208,0,0,174,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 12:30,54.74893576,937.0732224,320.3153078,710.9133453,1269.705264,2860.432612,6921.559303,175.9795031,5793.287833,13716.08252,4971.563796,497.3178681,0,186,0,0,252,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 13:00,54.02830669,924.739061,316.0991798,701.5559978,1252.992856,2822.782367,6830.454758,173.6631851,5717.034084,13535.54553,4906.125932,490.7719562,0,46,0,0,178,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 13:30,53.72976036,919.6291942,314.3524981,697.6793824,1246.069144,2807.184408,6792.711447,172.7035676,5685.443244,13460.75163,4879.015959,488.0600784,0,36,0,0,260,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 14:00,53.06403636,908.2347785,310.457599,689.0349755,1230.630064,2772.402752,6708.548202,170.563731,5614.999304,13293.96985,4818.563837,482.0129026,0,0,0,0,156,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 14:30,53.63882383,918.0727405,313.8204629,696.4985742,1243.960198,2802.433306,6781.214921,172.4112704,5675.820748,13437.96958,4870.758324,487.2340465,0,0,0,0,94,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 15:00,54.16042203,927.000324,316.8721366,703.2715115,1256.056798,2829.684912,6847.157258,174.0878434,5731.013938,13568.64397,4918.122872,491.97204,0,0,0,0,188,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 15:30,54.80212505,937.9836009,320.6264982,711.6040068,1270.938799,2863.21156,6928.283686,176.1504694,5798.916086,13729.40786,4976.393732,497.8010187,0,0,0,0,78,0,0,0,0,,,,,,,,,,,,,,
30/06/2023 16:00,54.99086124,941.2139765,321.7307221,714.0547406,1275.315858,2873.072338,6952.1444,176.7571241,5818.887306,13776.69137,4993.532221,499.5154242,0,0,0,0,0,222,0,0,0,,,,,,,,,,,,,,
30/06/2023 16:30,54.74893576,937.0732224,320.3153078,710.9133453,1269.705264,2860.432612,6921.559303,175.9795031,5793.287833,13716.08252,4971.563796,497.3178681,0,0,0,0,0,248,0,0,0,,,,,,,,,,,,,,
30/06/2023 17:00,54.36116869,930.4362689,318.0466293,705.8782012,1260.712396,2840.173194,6872.536382,174.7331034,5752.256054,13618.93642,4936.351992,493.795544,0,0,0,0,0,830,0,0,0,,,,,,,,,,,,,,
30/06/2023 17:30,53.4346456,914.5780615,312.6258933,693.8473257,1239.225015,2791.765737,6755.401967,171.7549803,5654.215518,13386.81744,4852.217596,485.3793715,0,0,0,0,0,852,0,0,0,,,,,,,,,,,,,,
30/06/2023 18:00,52.06201881,891.0844209,304.5951733,676.0238064,1207.391859,2720.050981,6581.869501,167.3429461,5508.970282,13042.93747,4727.574046,472.9109679,0,0,0,0,0,1000,400,0,0,,,,,,,,,,,,,,
30/06/2023 18:30,50.63105537,866.5923005,296.2231477,657.4427875,1174.205792,2645.288351,6400.961906,162.7434003,5357.552123,12684.4426,4597.633146,459.9126569,0,0,0,0,0,1000,408,0,0,,,,,,,,,,,,,,
30/06/2023 19:00,49.50035404,847.2394141,289.607842,642.7606636,1147.98323,2586.213321,6258.014538,159.108987,5237.906358,12401.17146,4494.958021,449.6418094,0,0,0,0,0,858,502,0,0,,,,,,,,,,,,,,
30/06/2023 19:30,48.79345123,835.1401892,285.4720212,633.5815511,1131.589153,2549.280224,6168.645317,156.8367894,5163.105062,12224.07329,4430.766592,443.2205815,0,0,0,0,0,846,484,0,0,,,,,,,,,,,,,,
30/06/2023 20:00,47.16860425,807.3295921,275.9656562,612.4829602,1093.906653,2464.387882,5963.226262,151.6140436,4991.171011,11817.00537,4283.219791,428.4611086,0,0,0,0,0,662,0,0,0,,,,,,,,,,,,,,
30/06/2023 20:30,45.92122965,785.9797463,268.6677395,596.2858371,1064.978272,2399.2171,5805.528634,147.6046075,4859.179402,11504.50445,4169.949964,417.1304466,0,0,0,0,0,666,0,0,0,,,,,,,,,,,,,,
30/06/2023 21:00,44.44394004,760.6947155,260.024677,577.1032745,1030.717837,2322.034097,5618.764318,142.8561556,4702.859217,11134.40363,4035.802344,403.711327,102,0,0,0,0,954,12,0,0,,,,,,,,,,,,,,
30/06/2023 21:30,42.35411575,724.9256477,247.7979057,549.9669663,982.2518548,2212.848384,5354.561139,136.1388334,4481.723344,10610.84637,3846.032539,384.7281825,114,0,0,0,0,960,12,0,0,,,,,,,,,,,,,,
30/06/2023 22:00,40.70867937,696.7626461,238.17108,528.6010227,944.0918578,2126.880321,5146.539096,130.8499073,4307.610615,10198.62025,3696.616083,369.7816835,212,68,0,0,0,516,0,0,0,,,,,,,,,,,,,,
30/06/2023 22:30,39.32061051,673.004702,230.0500144,510.5769888,911.9005776,2054.358776,4971.05439,126.3882375,4160.73137,9850.871634,3570.570294,357.1730102,210,96,0,0,0,478,0,0,0,,,,,,,,,,,,,,
30/06/2023 23:00,37.87592081,648.2776453,221.5976815,491.8177349,878.3961797,1978.878997,4788.41147,121.7445714,4007.860757,9488.937963,3439.382957,344.0500154,28,2,0,0,24,542,0,0,0,,,,,,,,,,,,,,
30/06/2023 23:30,37.14328125,635.7379147,217.3112847,482.3044314,861.405232,1940.601248,4695.788517,119.3896482,3930.336111,9305.392029,3372.854463,337.3950048,20,0,0,0,168,542,0,0,0,,,,,,,,,,,,,,
01/07/2023 0:00,35.94909593,615.2984473,210.3245583,466.7979696,833.7103854,1878.209411,4544.815271,115.5511784,3803.972756,9006.216453,3264.414574,326.5474935,0,0,328,60,194,790,188,304,0,,,,,,,,,,,,,,
01/07/2023 0:30,35.6505496,610.1885804,208.5778766,462.9213541,826.7866738,1862.611452,4507.07196,114.5915609,3772.381918,8931.42256,3237.304602,323.8356158,0,0,330,88,294,796,190,362,0,,,,,,,,,,,,,,
01/07/2023 1:00,34.92992053,597.8544192,204.3617486,453.5640066,810.0742662,1824.961207,4415.967417,112.2752429,3696.128167,8750.885575,3171.866738,317.2897038,0,96,536,94,382,1000,278,772,0,,,,,,,,,,,,,,
01/07/2023 1:30,34.71373181,594.1541707,203.0969102,450.7568023,805.060544,1813.666132,4388.636053,111.5803474,3673.252042,8696.72448,3152.235379,315.3259302,0,132,544,94,382,1000,278,824,0,,,,,,,,,,,,,,
01/07/2023 2:00,34.14580747,584.4336769,199.7741998,443.3823212,791.8895753,1783.994153,4316.836995,109.7548683,3613.156826,8554.444141,3100.664111,310.1671282,0,116,424,98,382,1000,204,1244,0,,,,,,,,,,,,,,
01/07/2023 2:30,34.11663915,583.9344371,199.6035469,443.0035715,791.2131205,1782.470215,4313.14943,109.6611126,3610.070365,8547.136692,3098.015434,309.9021746,0,152,416,100,382,1000,204,1288,0,,,,,,,,,,,,,,
01/07/2023 3:00,33.7477457,577.6205211,197.4452909,438.2135006,782.6579595,1763.196874,4266.512581,108.4753784,3571.035708,8454.718949,3064.51748,306.5512911,0,138,428,108,382,1000,2,1400,0,,,,,,,,,,,,,,
01/07/2023 3:30,33.41659948,571.9526803,195.5078797,433.9135766,774.9782105,1745.895691,4224.647873,107.4109751,3535.995294,8371.757906,3034.447224,303.5432887,0,182,420,104,382,1000,4,1400,0,,,,,,,,,,,,,,
01/07/2023 4:00,32.83151731,561.9385161,192.0847853,426.3163015,761.4093273,1715.327275,4150.67966,105.5303455,3474.084512,8225.179068,2981.317912,298.2286316,0,110,160,0,382,1000,300,1252,0,,,,,,,,,,,,,,
01/07/2023 4:30,33.01510615,565.0807905,193.158894,428.7001972,765.6670121,1724.919124,4173.889626,106.120455,3493.511062,8271.173014,2997.988986,299.8962806,8,74,140,0,382,1000,304,1198,0,,,,,,,,,,,,,,
01/07/2023 5:00,34.48038525,590.1602518,201.7316878,447.726804,799.6489072,1801.474624,4359.135534,110.8303016,3648.560353,8638.264884,3131.045975,313.2063016,0,2,0,0,344,1000,222,806,0,,,,,,,,,,,,,,
01/07/2023 5:30,35.18900384,602.2888438,205.877547,456.9281959,816.0827747,1838.497366,4448.721669,113.1080144,3723.543206,8815.79292,3195.393208,319.643115,0,0,0,0,292,1000,222,730,0,,,,,,,,,,,,,,
01/07/2023 6:00,37.17073379,636.2077874,217.471899,482.6609018,862.0418953,1942.035542,4699.259167,119.4778889,3933.241017,9312.269629,3375.347333,337.6443729,0,34,0,0,394,1000,244,344,0,,,,,,,,,,,,,,
01/07/2023 6:30,38.67890748,662.0214251,226.2956528,502.2444936,897.0185767,2020.832129,4889.927962,124.3256115,4092.829221,9690.107747,3512.299434,351.3440314,0,6,0,0,326,1000,244,296,0,,,,,,,,,,,,,,
01/07/2023 7:00,41.24743538,705.9839001,241.3231376,535.596754,956.5863719,2155.028362,5214.65059,132.5816308,4364.619372,10333.59314,3745.538677,374.6755319,0,96,0,0,430,588,192,0,0,,,,,,,,,,,,,,
01/07/2023 7:30,42.79335632,732.4436128,250.3677361,555.6704926,992.4384652,2235.797105,5410.091529,137.5506845,4528.201819,10720.88796,3885.918475,388.7180717,0,12,0,0,452,550,192,0,0,,,,,,,,,,,,,,
01/07/2023 8:00,44.66184456,764.424331,261.2995538,579.9327581,1035.77135,2333.418813,5646.312597,143.5565661,4725.916898,11188.99458,4055.589507,405.6906862,0,44,0,0,452,484,168,0,0,,,,,,,,,,,,,,
01/07/2023 8:30,45.73764081,782.8374718,267.5936306,593.9019414,1060.720587,2389.625251,5782.318667,147.0144979,4839.752852,11458.5105,4153.27889,415.4627976,0,180,0,0,350,482,160,0,0,,,,,,,,,,,,,,
01/07/2023 9:00,46.49258555,795.7589742,272.0105266,603.704877,1078.228824,2429.068367,5877.761522,149.4411168,4919.637733,11647.64449,4221.832842,422.3204196,146,330,0,0,256,586,0,0,0,,,,,,,,,,,,,,
01/07/2023 9:30,47.35219309,810.4718665,277.0397651,614.866856,1098.164338,2473.97973,5986.436229,152.2041534,5010.597563,11862.99931,4299.890865,430.1287575,186,480,0,0,158,588,0,0,0,,,,,,,,,,,,,,
01/07/2023 10:00,47.82403354,818.5478055,279.8003252,620.9936907,1109.106986,2498.631678,6046.088015,153.7207901,5060.525613,11981.20805,4342.737086,434.4147712,272,456,0,0,144,606,412,0,0,,,,,,,,,,,,,,
01/07/2023 10:30,47.98874876,821.3670424,280.7640114,623.132513,1112.926965,2507.237449,6066.91191,154.2502342,5077.955041,12022.47365,4357.694312,435.9109797,276,318,0,0,282,606,430,0,0,,,,,,,,,,,,,,
01/07/2023 11:00,48.87066149,836.4617066,285.9237491,634.5841242,1133.379769,2553.314179,6178.40652,157.0849662,5171.275105,12243.41654,4437.777793,443.9219292,296,176,0,0,424,582,282,0,0,,,,,,,,,,,,,,
01/07/2023 11:30,49.18979722,841.9239778,287.7908915,638.7280924,1140.780978,2569.987859,6218.752817,158.1107641,5205.044623,12323.36863,4466.757418,446.820833,292,230,0,0,452,608,282,0,0,,,,,,,,,,,,,,
01/07/2023 12:00,47.59583435,814.6419879,278.4652178,618.0305306,1103.814724,2486.709101,6017.238242,152.9872894,5036.378591,11924.03801,4322.015096,432.3418991,178,134,0,512,452,1000,418,198,0,,,,,,,,,,,,,,
01/07/2023 12:30,47.53063457,813.5260398,278.0837586,617.1839134,1102.302649,2483.30265,6008.995449,152.7777178,5029.479442,11907.70371,4316.094526,431.7496499,172,158,0,548,452,1000,422,272,0,,,,,,,,,,,,,,
01/07/2023 13:00,47.08796243,805.9493408,275.4938515,611.4358285,1092.036456,2460.174641,5953.03123,151.3548367,4982.637853,11796.80242,4275.896982,427.7285899,162,34,114,832,430,1000,732,640,0,,,,,,,,,,,,,,
01/07/2023 13:30,48.30102136,826.7118456,282.5910003,627.1873637,1120.169008,2523.552556,6106.390547,155.2539721,5110.998332,12100.70635,4386.050718,438.7475416,154,22,132,848,452,1000,738,694,0,,,,,,,,,,,,,,
01/07/2023 14:00,48.42112621,828.7675392,283.2936883,628.7469215,1122.954409,2529.827596,6121.574636,155.6400249,5123.707291,12130.79585,4396.95703,439.838527,0,80,4,908,452,1000,942,852,0,,,,,,,,,,,,,,
01/07/2023 14:30,48.4640208,829.5017154,283.5446483,629.3039066,1123.949196,2532.068683,6126.997526,155.7779011,5128.246204,12141.54208,4400.852141,440.2281645,0,66,0,912,452,1000,946,872,0,,,,,,,,,,,,,,
